iter,HH_type,rate.vs.overall,rate.vs.non,rate.vs.mob
474,Within,0.77587174867888,0.754118335164519,0.761369473002639
474,Between,0.327326835353989,0.265498433120457,0.414613991448386
475,Within,0.507576058983536,0.520057437483131,0.594945708480702
475,Between,0.237170824512628,0.0376461626210521,0.116703104125262
476,Within,0.600905250477364,0.600905250477364,0.813648103130841
476,Between,0.38914261240465,0.385454056836833,0.564349001875938
477,Within,0.739001488164708,0.787521787892694,0.903224041090199
477,Between,0.35387392863789,0.225876975726313,0.466812416501046
478,Within,0.703867867877186,0.718738315790084,0.639429260254627
478,Between,0.0639984764557886,0.0639984764557886,0.255993905823155
479,Within,0.3956270593205,0.388162397823887,0.645693219457043
479,Between,0.323756998541048,0.323756998541048,0.399049323783153
480,Within,0.765127803402855,0.809915772382534,0.768860134151161
480,Between,0.0846114112226649,0.0966987556830456,0.334416530070533
481,Within,0.906956371838506,0.757663141906242,0.854703741362213
481,Between,-0.0581914373962646,0.0290957186981323,-0.0981980506061966
482,Within,0.667104681107074,0.717862645973917,0.703360370297676
482,Between,0.293240167641419,0.14016511157703,0.405741112459825
483,Within,0.656890211701963,0.67181953469519,0.645693219457043
483,Between,0.0363696483726654,0.0327326835353989,0.163663417676994
484,Within,0.416045949986505,0.353639057488529,0.657352600978677
484,Between,0.439173515393832,0.447231745034086,0.721211552802715
485,Within,0.645351267592713,0.652602405430834,0.797625162193241
485,Between,0.122023382522994,0.027116307227332,-0.0813489216819961
486,Within,0.466541343538326,0.485202997279859,0.600905250477364
486,Between,-0.0866810558436898,-0.00737711113563317,-0.221313334068995
487,Within,0.405495841495762,0.382101850640237,0.389899847592078
487,Between,0.0338815463589469,0.0489400114073678,0.414107788831573
488,Within,0.88083005660036,0.888294718096973,0.929350356328346
488,Between,0.142348119105898,0.216224991046934,0.163970618210592
489,Within,0.58734216488775,0.674355818945195,0.783122886517
489,Between,0.254064364480148,0.272083113734059,0.367582484779788
490,Within,0.614119578862991,0.837435789358624,0.609467157810998
490,Between,0.323756998541048,0.248464673298944,0.342580079851574
491,Within,0.884638816250686,0.841131989221963,0.891889954088806
491,Between,0.127996952911577,0.0376461626210521,0.395284707521047
492,Within,0.772592464899468,0.82484509537576,0.877097725852053
492,Between,0.245054989853192,0.279290613435623,0.293705612838752
493,Within,0.739616059488278,0.58009102704963,0.739616059488278
493,Between,-0.0376461626210521,-0.124232336649472,0.17317234805684
494,Within,0.854703741362213,0.906956371838506,0.82484509537576
494,Between,0.418651056947183,0.590168890850654,0.728489724643776
495,Within,0.797625162193241,0.848383127060084,0.848383127060084
495,Between,-0.18912217153786,-0.156389488002461,-0.160026452839728
496,Within,0.819378575707602,0.855634264898204,0.877387678412565
496,Between,0.161878499270524,0.240935440774734,0.395284707521047
497,Within,0.62703156571551,0.783789457144388,0.895759379593586
497,Between,0.207306995724193,0.192759136375127,0.28368325730679
498,Within,0.511329312518005,0.567314273742604,0.899491710341893
498,Between,0.300913112540317,0.363978734929006,0.495515604482557
499,Within,0.757663141906242,0.63822855796043,0.783789457144388
499,Between,0.210247667365545,0.16229644498393,0.433405279218449
500,Within,0.783122886517,0.761369473002639,0.848383127060084
500,Between,0.287707334289694,0.252666056395436,0.368855556781659
501,Within,0.761395472654548,0.750198480409628,0.906956371838506
501,Between,0.410343172569468,0.323756998541048,0.368932393686311
502,Within,0.791254118641001,0.83604208762068,0.768860134151161
502,Between,0.300617278777052,0.175206389471288,0.269264556450611
503,Within,0.761369473002639,0.76862061084076,0.804876300031361
503,Between,0.247313608934125,0.287320222144057,0.0654653670707977
504,Within,0.664354873198576,0.604637581225671,0.716607503674869
504,Between,-0.00737711113563317,-0.07561538914024,0.105123833682773
505,Within,0.790374024355121,0.77587174867888,0.645351267592713
505,Between,0.509020668358689,0.48688933495179,0.461069445977073
506,Within,0.841131989221963,0.920894505441287,0.76862061084076
506,Between,0.0414107788831573,-0.0677630927178939,0.248464673298944
507,Within,0.798718780137614,0.776324795647775,0.742733818913015
507,Between,0.552010539984973,0.490030409179643,0.600432517176638
508,Within,0.797625162193241,0.77587174867888,0.870136540574445
508,Between,0.0288299988062579,0.136942494329725,0.0792824967172092
509,Within,0.619566904218897,0.571046604490911,0.600905250477364
509,Between,0.35387392863789,0.289875452182101,0.425401637617889
510,Within,0.656890211701963,0.668087203946883,0.634496227212124
510,Between,0.479464663595101,0.310241841149771,0.556017845177512
511,Within,0.802451110885921,0.802451110885921,0.899491710341893
511,Between,0.221630615823108,0.272083113734059,0.232441865375454
512,Within,0.779799695184157,0.725213716521266,0.826587676895206
512,Between,0.510864946142597,0.440782390354082,0.560660446308121
513,Within,0.656890211701963,0.668087203946883,0.705410511429949
513,Between,0.158607889416113,0.0129099444873581,0.232379000772445
514,Within,0.761369473002639,0.797625162193241,0.725113783812037
514,Between,-0.131761569173682,-0.139290801697893,-0.0752923252421043
515,Within,0.725113783812037,0.725113783812037,0.877387678412565
515,Between,0.249857402308988,0.120086503435328,0.296342500412986
516,Within,0.470273674286633,0.641960888708737,0.720339834423176
516,Between,0.338815463589469,0.417872405093679,0.474341649025257
517,Within,0.725113783812037,0.732364921650158,0.862885402736324
517,Between,0.320052905679456,0.341874694703055,0.400066132099319
518,Within,0.506869801869702,0.631637753099167,0.818789679943364
518,Between,0.278581603395786,0.252229289561049,0.545869358005256
519,Within,0.701678180681642,0.712875172926562,0.746466149661322
519,Between,0.228690445204628,0.247133223043711,0.402052556892008
520,Within,0.425485705306953,0.481470666531552,0.88083005660036
520,Between,-0.0301169300968417,-0.0451753951452626,0.131761569173682
521,Within,0.884562387348666,0.884562387348666,0.839774418368987
521,Between,0.476442393681917,0.436435780471985,0.607373127823512
522,Within,0.884562387348666,0.884562387348666,0.899491710341893
522,Between,0.443709710146518,0.330963800191255,0.581914373962646
523,Within,0.681606956783315,0.688858094621435,0.870136540574445
523,Between,-0.0903507902905251,-0.143055417959998,-0.191995429367366
524,Within,0.541187958504458,0.817380433879147,0.724072165171482
524,Between,0.26728775460947,0.143055417959998,0.271052370871575
525,Within,0.701819725665741,0.834385673847048,0.888971652509939
525,Between,0.45046873134778,0.421638732541522,0.48290248000482
526,Within,0.826587676895206,0.818789679943364,0.865577661654414
526,Between,-0.0829925002758732,-0.0165985000551746,0
527,Within,0.686748857688416,0.709142842178256,0.783789457144388
527,Between,0.29010186298797,0.254064364480148,0.315328111943446
528,Within,0.585975927484138,0.552384950749378,0.772592464899468
528,Between,0.558816168524213,0.472135112680523,0.532996279549497
529,Within,0.86963306435544,0.85843607211052,0.895759379593586
529,Between,0.185485206700594,0.185485206700594,0.276409327632257
530,Within,0.757663141906242,0.731536826668095,0.910688702586813
530,Between,0.184427778390829,0.044262666813799,0.411273945811549
531,Within,0.694213519185029,0.761395472654548,0.82484509537576
531,Between,0.307994389912685,0.346724223374759,0.51824205727823
532,Within,0.703360370297676,0.696109232459556,0.891889954088806
532,Between,0.116382874792529,0.141841628653395,0.0691023319080643
533,Within,0.500328510830306,0.507579648668426,0.703360370297676
533,Between,0.280046292469524,0.323689870516722,0.440072745309251
534,Within,0.496399989524779,0.656890211701963,0.675551865443496
534,Between,-0.242109885958322,-0.220804215993989,-0.0619801308053303
535,Within,0.862885402736324,0.870136540574445,0.848383127060084
535,Between,0.3614031611621,0.496929346597888,0.436695486404205
536,Within,0.577051774436276,0.779799695184157,0.787597692135998
536,Between,0.440072745309251,0.545544725589981,0.501901147542783
537,Within,0.577051774436276,0.592647768339959,0.608243762243642
537,Between,0.172382238802325,0.156887206100992,0.280847467711653
538,Within,0.888971652509939,0.842183670798889,0.701819725665741
538,Between,0.320052905679456,0.214580925398726,0.261861468283191
539,Within,0.826629713545723,0.848383127060084,0.841131989221963
539,Between,0.320052905679456,0.410977026611119,0.330963800191255
540,Within,0.54585978662891,0.592647768339959,0.74860770737679
540,Between,0.244700057036839,0.233406208250523,0.244700057036839
541,Within,0.66062254245027,0.358303751837434,0.750198480409628
541,Between,0.130943722657489,0.210247667365545,-0.136476556009214
542,Within,0.791254118641001,0.768860134151161,0.828577426124067
542,Between,0.301169300968417,0.282346219657891,0.598573985674729
543,Within,0.403091720817114,0.61583457347059,0.582243596735831
543,Between,0.087287156094397,0.0800132264198639,0.156389488002461
544,Within,0.725113783812037,0.761369473002639,0.848383127060084
544,Between,0.052704627669473,-0.0828215577663147,0.233406208250523
545,Within,0.710611508135797,0.76862061084076,0.826629713545723
545,Between,-0.0909241209316635,0.0981980506061966,0.243676644096858
546,Within,0.558337613535269,0.558337613535269,0.746867197326398
546,Between,0.44798933519052,0.406578556307363,0.624926299509465
547,Within,0.551086475697148,0.609095578402111,0.536584200020908
547,Between,0.184466196843155,0.218347743202102,0.4329308701421
548,Within,0.701678180681642,0.776324795647775,0.563581942994298
548,Between,0.276409327632257,0.316415940842189,0.338237729865788
549,Within,0.761395472654548,0.888294718096973,0.85843607211052
549,Between,0.501643557223056,0.538529112901222,0.721112613508143
550,Within,0.087369649497166,0.341157678988934,0.303713543490148
550,Between,0.127293769304329,0.130930734141595,0.229128784747792
551,Within,0.765127803402855,0.791254118641001,0.757663141906242
551,Between,0.358573110152832,0.378393734332135,0.484704354930211
552,Within,0.530263792725227,0.561455780532593,0.733011713473107
552,Between,0.314270955969898,0.306212726329645,0.737328012083223
553,Within,0.819378575707602,0.703360370297676,0.826629713545723
553,Between,0.483200779383973,0.405741112459825,0.584636057498929
554,Within,0.697945849933336,0.668087203946883,0.877097725852053
554,Between,0.0376461626210521,0.0941154065526303,0.274816987133681
555,Within,0.619566904218897,0.679284196191803,0.753930811157935
555,Between,0.244700057036839,0.278581603395786,0.301169300968417
556,Within,0.739616059488278,0.717862645973917,0.804876300031361
556,Between,0.178385617613721,0.196404366867632,0.409025608063784
557,Within,0.688858094621435,0.645351267592713,0.855634264898204
557,Between,-0.121722333737947,-0.118033778170131,-0.363322723429934
558,Within,0.735269157416402,0.727804495919789,0.791254118641001
558,Between,0.195493445094279,0.201026278446004,0.459225168193165
559,Within,0.697945849933336,0.813648103130841,0.921885694831732
559,Between,0.473893105377864,0.542364352542727,0.457676231049344
560,Within,0.574778935239218,0.578511265987524,0.828577426124067
560,Between,0.169407731794735,0.255993905823155,0.0978800228147356
561,Within,0.806183441634228,0.817380433879147,0.929350356328346
561,Between,0.501651683705642,0.451292827426311,0.687592076121633
562,Within,0.592647768339959,0.506869801869702,0.810991682991523
562,Between,0.219469056285087,0.311682945480502,0.505332112790872
563,Within,0.756405704328632,0.74860770737679,0.764203701280474
563,Between,-0.00752923252421043,-0.0150584650484209,0.0677630927178939
564,Within,0.449570545963463,0.456821683801584,0.732364921650158
564,Between,0.342827598516983,0.323458807640318,0.538452386371307
565,Within,0.641960888708737,0.709142842178256,0.746466149661322
565,Between,-0.195493445094279,-0.258198889747161,-0.0903696114115064
566,Within,0.674355818945195,0.725113783812037,0.855634264898204
566,Between,0.134567698978862,0.10547198028073,0.10547198028073
567,Within,0.877387678412565,0.862885402736324,0.804876300031361
567,Between,0.286110835919996,0.233406208250523,0.560927823053677
568,Within,0.733011713473107,0.810991682991523,0.865577661654414
568,Between,0.158113883008419,0.207053894415787,0.312463149754733
569,Within,0.857779664702572,0.873375658606256,0.873375658606256
569,Between,0.429166253879994,0.399049323783153,0.583515520626308
570,Within,0.877097725852053,0.895759379593586,0.83604208762068
570,Between,0.156763611632205,0.272953112018427,0.132788000441397
571,Within,0.809915772382534,0.686748857688416,0.921885694831732
571,Between,0.560660446308121,0.617833057609278,0.676849946694344
572,Within,0.716607503674869,0.765127803402855,0.641960888708737
572,Between,-0.0218217890235992,-0.0763762615825973,0
573,Within,0.369500744082354,0.447879689796793,0.709142842178256
573,Between,0.255993905823155,0.304933917230522,0.474341649025257
574,Within,0.216475183401783,0.115702253197505,0.533723297007845
574,Between,0.109108945117996,0.17821127702606,0.29459415181859
575,Within,0.724072165171482,0.761395472654548,0.906956371838506
575,Between,0.466812416501046,0.481870881549467,0.417872405093679
576,Within,0.514667798821543,0.756405704328632,0.810991682991523
576,Between,0.0202870556229912,-0.062705444652882,0.392831167972466
577,Within,0.645351267592713,0.739616059488278,0.826629713545723
577,Between,0.421887921122919,0.320052905679456,0.440072745309251
578,Within,0.541187958504458,0.515061643266312,0.66062254245027
578,Between,0.0363696483726654,0.0327326835353989,-0.047280542884465
579,Within,0.645693219457043,0.619566904218897,0.750198480409628
579,Between,0.0977467225471396,0.103279555898864,0.175206389471288
580,Within,0.604637581225671,0.63822855796043,0.683016526940109
580,Between,0.199524661891576,0.274816987133681,0.278581603395786
581,Within,0.374303853688395,0.327515871977346,0.584849771388118
581,Between,0.33844564489066,0.145048133524568,0.463348204314594
582,Within,0.630848991916472,0.659853543268954,0.688858094621435
582,Between,0.232765749585059,0.181848241863327,0.232765749585059
583,Within,0.536584200020908,0.601844440563991,0.76862061084076
583,Between,0.16229644498393,0.108812389250589,0.414962501379366
584,Within,0.507579648668426,0.536584200020908,0.427817132449102
584,Between,0.225876975726313,0.105409255338946,0.308698533492627
585,Within,0.761369473002639,0.783122886517,0.848383127060084
585,Between,-0.125410889305764,-0.07561538914024,-0.0350412778942576
586,Within,0.839774418368987,0.82484509537576,0.936815017824959
586,Between,0.424183890298907,0.390986890188558,0.392831167972466
587,Within,0.63822855796043,0.578511265987524,0.690481188436723
587,Between,-0.087287156094397,-0.0254587538608658,0.0545544725589981
588,Within,0.548652620001071,0.552384950749378,0.563581942994298
588,Between,0.169407731794735,0.146820034222103,0.301169300968417
589,Within,0.604637581225671,0.705410511429949,0.761395472654548
589,Between,0.130943722657489,0.142009389360939,0.23791183412417
590,Within,0.791254118641001,0.82484509537576,0.843506749117294
590,Between,0.398997092059314,0.519083595494642,0.511336079143975
591,Within,0.492667658776472,0.492667658776472,0.604637581225671
591,Between,0.105409255338946,0.255993905823155,0.188230813105261
592,Within,0.756405704328632,0.756405704328632,0.865577661654414
592,Between,0.301169300968417,0.120467720387367,0.496929346597888
593,Within,0.86963306435544,0.832309756872374,0.892027048845279
593,Between,0.450003779273624,0.228690445204628,0.315371501048318
594,Within,0.746867197326398,0.710611508135797,0.812127437869482
594,Between,0.401818108362219,0.378393734332135,0.434251857019259
595,Within,0.806183441634228,0.884562387348666,0.8472390798656
595,Between,0.233406208250523,0.203289278153682,0.331286231065259
596,Within,0.833880851383843,0.855634264898204,0.913643367603167
596,Between,0.336950611048139,0.279290613435623,0.351365610451268
597,Within,0.681606956783315,0.703360370297676,0.783122886517
597,Between,0.301169300968417,0.271052370871575,0.459283183976836
598,Within,0.76862061084076,0.76862061084076,0.862885402736324
598,Between,-0.196396101212393,-0.170937347351527,-0.290957186981323
599,Within,0.641960888708737,0.668087203946883,0.765127803402855
599,Between,-0.232379000772445,-0.221313334068995,0.044262666813799
600,Within,0.578511265987524,0.739001488164708,0.753930811157935
600,Between,0.0251794281396654,0.160760964276326,-0.0794120425943295
601,Within,0.609095578402111,0.732364921650158,0.906392229765047
601,Between,0.316415940842189,0.37824434307572,0.396429167262053
602,Within,0.802451110885921,0.675551865443496,0.839774418368987
602,Between,0.052704627669473,-0.0639984764557886,0.143055417959998
603,Within,0.425485705306953,0.533723297007845,0.701678180681642
603,Between,-0.124232336649472,-0.0414107788831573,0.0188230813105261
604,Within,0.488504210459197,0.567595368343067,0.725777684110807
604,Between,0.0885253336275981,0.0682382780046069,0.177050667255196
605,Within,0.725213716521266,0.79539568908784,0.717415719569424
605,Between,0.158607889416113,0.0479512223816156,0.730334002427684
606,Within,0.365768413334048,0.414288713062034,0.675551865443496
606,Between,-0.116941895279705,-0.261524602170976,0.0722913534456356
607,Within,0.881173655558097,0.881173655558097,0.842183670798889
607,Between,0.606103218198939,0.557163206791572,0.617397066985255
608,Within,0.335909767347595,0.391894728572194,0.511329312518005
608,Between,0.16922282244533,0.209513970646599,0.153106363164822
609,Within,0.727804495919789,0.701678180681642,0.817380433879147
609,Between,0.18912217153786,0.09456108576893,0.18912217153786
610,Within,0.83604208762068,0.8472390798656,0.772592464899468
610,Between,0.243676644096858,0.29459415181859,0.392792202424786
611,Within,0.802451110885921,0.798718780137614,0.757663141906242
611,Between,0.444224718928415,0.331286231065259,0.617397066985255
612,Within,0.589708258232444,0.500132320273086,0.712875172926562
612,Between,-0.0836501912571304,-0.0691023319080643,-0.17821127702606
613,Within,0.194949923796039,0.39769784454392,0.506869801869702
613,Between,0.0309900654026652,0.0755382844189963,0.315711291289651
614,Within,0.290045513524815,0.442319408125343,0.638100129754593
614,Between,0.286110835919996,0.17317234805684,0.25975852208526
615,Within,0.536584200020908,0.565588751373389,0.761369473002639
615,Between,0.00727392967453308,0.116382874792529,0.047280542884465
616,Within,0.783122886517,0.761369473002639,0.616346716240232
616,Between,0.0684712471648625,0.0954993710457293,0.219828740897716
617,Within,0.684381196686191,0.740478016086698,0.774136107727002
617,Between,0.489400114073678,0.470577032763152,0.508223195384204
618,Within,0.740561790975978,0.740561790975978,0.703117655477193
618,Between,0.172223518502838,-0.125446760390956,0.465641364841006
619,Within,0.732364921650158,0.826629713545723,0.884638816250686
619,Between,0.198206241793023,0.091895621194947,0.180187492539112
620,Within,0.88083005660036,0.8472390798656,0.895759379593586
620,Between,0.134567698978862,0.0727392967453308,0.229128784747792
621,Within,0.668087203946883,0.668087203946883,0.817380433879147
621,Between,0.205484855826472,0.330387415250406,0.45528997467434
622,Within,0.601844440563991,0.58009102704963,0.732364921650158
622,Between,0.320052905679456,0.37824434307572,0.414613991448386
623,Within,0.725113783812037,0.804876300031361,0.848383127060084
623,Between,0.203670030886926,0.207306995724193,0.352785589214854
624,Within,0.800314623447239,0.740478016086698,0.882589958567984
624,Between,0.158113883008419,0.199524661891576,0.0414107788831573
625,Within,0.821112764627454,0.854703741362213,0.929350356328346
625,Between,0.290957186981323,0.316415940842189,0.458257569495584
626,Within,0.645351267592713,0.630848991916472,0.754118335164519
626,Between,-0.0885253336275981,-0.0922138891954147,-0.191804889526463
627,Within,0.776324795647775,0.727804495919789,0.877097725852053
627,Between,0.376591859406744,0.340554360898921,0.578401851050549
628,Within,0.471323959477824,0.500328510830306,0.471323959477824
628,Between,0.169673556119563,0.0866810558436898,0.180739222823013
629,Within,0.62703156571551,0.537455627756152,0.735269157416402
629,Between,0.538340125481045,0.542104741743151,0.681395543441044
630,Within,0.600905250477364,0.42921803605526,0.63822855796043
630,Between,0.0400437078986706,0.101929438287525,0.260284101341359
631,Within,0.29632388416998,0.428889832351286,0.389899847592078
631,Between,0.195760045629471,0.146820034222103,0.203289278153682
632,Within,0.623597854078352,0.746867197326398,0.899141091926926
632,Between,0.38914261240465,0.46475800154489,0.632587279880545
633,Within,0.884562387348666,0.802451110885921,0.757663141906242
633,Between,0.289875452182101,0.278581603395786,0.71527708979999
634,Within,0.601844440563991,0.449570545963463,0.652602405430834
634,Between,-0.237170824512628,-0.436695486404205,0.109173871601051
635,Within,0.862168402858827,0.809915772382534,0.809915772382534
635,Between,0.0885253336275981,0.0774596669241483,0.30246155656096
636,Within,0.83604208762068,0.701678180681642,0.832309756872374
636,Between,0.406940596832817,0.406940596832817,0.600338108198908
637,Within,0.776324795647775,0.697945849933336,0.906956371838506
637,Between,0.243676644096858,0.18912217153786,0.440072745309251
638,Within,0.589708258232444,0.574778935239218,0.630763896463817
638,Between,0.243676644096858,0.181848241863327,0.225491819910525
639,Within,0.58734216488775,0.616346716240232,0.790374024355121
639,Between,0.443709710146518,0.385518272750253,0.436435780471985
640,Within,0.569253777484434,0.569253777484434,0.475677814062336
640,Between,0.230488611432322,0.104591470733995,0.497777925530309
641,Within,0.696109232459556,0.696109232459556,0.732364921650158
641,Between,-0.0602338601936834,0.0338815463589469,0.240935440774734
642,Within,0.709617722617583,0.655031743954692,0.888971652509939
642,Between,0.327332565815651,0.325395686727984,0.441608431987979
643,Within,0.526258635511232,0.492667658776472,0.619566904218897
643,Between,-0.213056699643323,-0.168508480626992,-0.0464850981039978
644,Within,0.842183670798889,0.849981667750731,0.849981667750731
644,Between,0.558816168524213,0.44262666813799,0.608611668689737
645,Within,0.64942555020535,0.67181953469519,0.709142842178256
645,Between,0.0181848241863327,0.141841628653395,0.352785589214854
646,Within,0.709617722617583,0.857779664702572,0.888971652509939
646,Between,-0.276641667586244,-0.252666056395436,-0.0811482224919649
647,Within,0.791254118641001,0.843506749117294,0.899491710341893
647,Between,0.396412483586046,0.538760602691944,0.497317479407949
648,Within,0.697945849933336,0.694213519185029,0.817380433879147
648,Between,0.410343172569468,0.297404684706312,0.316227766016838
649,Within,0.779799695184157,0.810991682991523,0.74860770737679
649,Between,-0.0865861740284199,-0.00376461626210521,0.18070158058105
650,Within,0.668087203946883,0.668087203946883,0.768860134151161
650,Between,0.139290801697893,-0.0677630927178939,0.207053894415787
651,Within,0.500132320273086,0.608369911973977,0.474006005034939
651,Between,0.304305834344868,0.317215778832227,0.285863056505785
652,Within,0.776324795647775,0.724072165171482,0.735269157416402
652,Between,0.252229289561049,0.0903507902905251,0.4329308701421
653,Within,0.688858094621435,0.725113783812037,0.732364921650158
653,Between,0.261861468283191,0.240039679259592,0.527359901403648
654,Within,0.675551865443496,0.739001488164708,0.936815017824959
654,Between,0.17317234805684,0.146820034222103,0.327521614803154
655,Within,0.833880851383843,0.819378575707602,0.76862061084076
655,Between,0.232441865375454,0.295507487764143,0.407223733138393
656,Within,0.589708258232444,0.828577426124067,0.716607503674869
656,Between,0.376232667917292,0.175206389471288,0.462913723760982
657,Within,0.828130947254639,0.781606736734716,0.828130947254639
657,Between,-0.185485206700594,-0.120019839629796,0.0581914373962646
658,Within,0.452283823206811,0.592647768339959,0.818789679943364
658,Between,0,0.181848241863327,0.0509175077217316
659,Within,0.76862061084076,0.746867197326398,0.848383127060084
659,Between,0.110656667034498,0.0239756111908078,0.149386500496572
660,Within,0.753930811157935,0.511329312518005,0.839774418368987
660,Between,0.0941154065526303,0.0602338601936834,0.376461626210521
661,Within,0.920894505441287,0.891889954088806,0.935396781117528
661,Between,0.346724223374759,0.398364001324191,0.586480335282837
662,Within,0.870136540574445,0.732364921650158,0.870136540574445
662,Between,0.551964988893329,0.265829292309831,0.566733282910542
663,Within,0.667104681107074,0.710611508135797,0.855634264898204
663,Between,0.265498433120457,0.27277236279499,0.37824434307572
664,Within,0.746867197326398,0.790374024355121,0.870136540574445
664,Between,0.190998742091459,0.33875248597353,0.43605373194465
665,Within,0.787521787892694,0.686748857688416,0.817380433879147
665,Between,0.0800132264198639,0.0800132264198639,0.192759136375127
666,Within,0.703360370297676,0.746867197326398,0.841131989221963
666,Between,0.031352722326441,0,0.431561001434541
667,Within,0.855634264898204,0.848383127060084,0.891889954088806
667,Between,0.358573110152832,0.304516862391099,0.513534353736469
668,Within,0.382101850640237,0.514667798821543,0.740809710424949
668,Between,0.180739222823013,0.0700825557885152,0.394675445756375
669,Within,0.536584200020908,0.565588751373389,0.739616059488278
669,Between,0.234243740300845,0.320733736719619,0.481100605079429
670,Within,0.732364921650158,0.855634264898204,0.891889954088806
670,Between,0.17317234805684,0.195760045629471,0.338815463589469
671,Within,0.717862645973917,0.696109232459556,0.841131989221963
671,Between,0.22523436567389,0.200008116718414,0.232441865375454
672,Within,0.681606956783315,0.746867197326398,0.77587174867888
672,Between,0.355945612294301,0.282174500937969,0.514553501710414
673,Within,0.674355818945195,0.681606956783315,0.848383127060084
673,Between,0.201435425117324,0.0852226798573292,0.613990670790304
674,Within,0.877387678412565,0.797625162193241,0.870136540574445
674,Between,0.180739222823013,0.0295084445425327,0.494266446087423
675,Within,0.63822855796043,0.64942555020535,0.765127803402855
675,Between,0.131761569173682,0.248464673298944,0.0150584650484209
676,Within,0.455344351293406,0.522526304762925,0.619566904218897
676,Between,0.426113399286646,0.280847467711653,0.395123333883981
677,Within,0.716607503674869,0.600905250477364,0.768860134151161
677,Between,0.101435278114956,-0.00922138891954147,0.16229644498393
678,Within,0.47845284248448,0.47845284248448,0.395243652487179
678,Between,0.0832858007696626,-0.013558153613666,0.0426113399286646
679,Within,0.493077372992185,0.57283988921151,0.57283988921151
679,Between,0.149115558327928,0.0981980506061966,0.261861468283191
680,Within,0.826629713545723,0.870136540574445,0.877387678412565
680,Between,0.22684616742072,0.145697944928755,0.379921223485108
681,Within,0.810991682991523,0.803193686039681,0.842183670798889
681,Between,0.0414107788831573,-0.0752923252421043,0.214583126939997
682,Within,0.630763896463817,0.664354873198576,0.772592464899468
682,Between,-0.17336211168738,-0.193649167310371,-0.0553283335172488
683,Within,0.705410511429949,0.679284196191803,0.742733818913015
683,Between,0.24145124000241,0.275686863584841,0.295507487764143
684,Within,0.764203701280474,0.655031743954692,0.810991682991523
684,Between,0.238236127782988,0.27116307227332,0.259541797747321
685,Within,0.826587676895206,0.787597692135998,0.826587676895206
685,Between,-0.0866810558436898,-0.0719268335724234,0.156763611632205
686,Within,0.634496227212124,0.634496227212124,0.765127803402855
686,Between,0.13558153613666,0.133644657048994,0.0949070752956621
687,Within,0.739616059488278,0.77587174867888,0.819378575707602
687,Between,0.221854855073259,0.218217890235992,0.356422554052121
688,Within,0.553657783580751,0.631637753099167,0.64723374700285
688,Between,-0.0331970001103493,0.0110656667034498,0.114345222602314
689,Within,0.854703741362213,0.82484509537576,0.8472390798656
689,Between,0.0727392967453308,0.203670030886926,0.305505046330389
690,Within,0.57283988921151,0.674355818945195,0.855634264898204
690,Between,0.154349266746314,0.199524661891576,0.304933917230522
691,Within,0.794986449389308,0.753930811157935,0.735269157416402
691,Between,0.246856864778583,0.167574368061374,0.336950611048139
692,Within,0.67181953469519,0.802451110885921,0.739001488164708
692,Between,0.263523138347365,0.237170824512628,0.365167777424206
693,Within,0.772001698232315,0.764203701280474,0.701819725665741
693,Between,0.386971362561932,0.401854876506621,0.46138893228538
694,Within,0.701678180681642,0.675551865443496,0.82484509537576
694,Between,0.246641088226286,0.155213788280335,0.438000553229439
695,Within,0.826629713545723,0.790374024355121,0.790374024355121
695,Between,0.417872405093679,0.335050847327364,0.478106265287362
696,Within,0.754118335164519,0.674355818945195,0.804876300031361
696,Between,-0.0350412778942576,-0.110656667034498,0.193649167310371
697,Within,0.761395472654548,0.83604208762068,0.895759379593586
697,Between,0.153075056064388,0.361478445646025,0.488733612735698
698,Within,0.798718780137614,0.813648103130841,0.884562387348666
698,Between,0.327326835353989,0.20003306604966,0.38915523758752
699,Within,0.761395472654548,0.787521787892694,0.843506749117294
699,Between,-0.00193687908766657,0.00581063726299972,0.125897140698327
700,Within,0.701819725665741,0.756405704328632,0.779799695184157
700,Between,-0.123656804467062,-0.0400066132099319,0.0436435780471985
701,Within,0.739616059488278,0.761369473002639,0.906392229765047
701,Between,0.29459415181859,0.381881307912987,0.632831881684378
702,Within,0.76862061084076,0.812127437869482,0.783122886517
702,Between,-0.138320833793122,-0.0295084445425327,-0.566193279659846
703,Within,0.77587174867888,0.761369473002639,0.790374024355121
703,Between,-0.0666693722394714,-0.0234243740300845,0.075678746866427
704,Within,0.701678180681642,0.735269157416402,0.906956371838506
704,Between,0.178385617613721,0.268479363883277,0.27388498865945
705,Within,0.623597854078352,0.754118335164519,0.790374024355121
705,Between,0.357638544899995,0.338815463589469,0.530810892956835
706,Within,0.675551865443496,0.668087203946883,0.809915772382534
706,Between,0.327332565815651,0.234362369607655,0.563631814510973
707,Within,0.761395472654548,0.567314273742604,0.724072165171482
707,Between,0,0.0545544725589981,0.203670030886926
708,Within,0.79539568908784,0.733011713473107,0.842183670798889
708,Between,0.544263023634307,0.565568693598639,0.521020474582308
709,Within,0.589708258232444,0.474006005034939,0.697945849933336
709,Between,0.357638544899995,0.214583126939997,0.425401637617889
710,Within,0.717862645973917,0.623597854078352,0.783122886517
710,Between,0.135526185435788,-0.0301169300968417,0.25975852208526
711,Within,0.798718780137614,0.843506749117294,0.929350356328346
