cluster,mobile,non-mobile,not known,Gene,Human,Poultry,Dog,Stored water,Household soil,Human.pct,Poultry.pct,Dog.pct,Stored water.pct,Household soil.pct,V2,total
Cluster 26452,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 26453,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrK,1
Cluster 26454,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26455,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,baeS,1
Cluster 26456,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,baeS,1
Cluster 26457,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_acrA,1
Cluster 26458,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrB,1
Cluster 26459,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,baeS,1
Cluster 2646,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 26460,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtN,1
Cluster 26461,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26462,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,msbA,1
Cluster 26463,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26464,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26465,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrA,1
Cluster 26466,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26467,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,eptA,1
Cluster 26468,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26469,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,eptA,1
Cluster 2647,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26470,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26471,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 26472,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26473,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26474,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26475,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtG,1
Cluster 26476,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrA,1
Cluster 26477,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrB,1
Cluster 26478,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26479,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrA,1
Cluster 2648,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26480,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26481,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26482,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,baeR,1
Cluster 26483,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtN,1
Cluster 26484,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26485,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26486,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 26487,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,emrB,1
Cluster 26488,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,eptA,1
Cluster 26489,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,Ecol_mdfA,1
Cluster 2649,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26490,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,EC-5,1
Cluster 26491,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,eptA,1
Cluster 26492,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 26493,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,acrB,1
Cluster 26494,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtM,1
Cluster 26495,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,evgA,1
Cluster 26496,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtA,1
Cluster 26497,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,acrB,1
Cluster 26498,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,acrD,1
Cluster 26499,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,Ecol_mdfA,1
Cluster 2650,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtB,1
Cluster 26500,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrE,1
Cluster 26501,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,baeS,1
Cluster 26502,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26503,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26504,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_ampC_BLA,1
Cluster 26505,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrS,1
Cluster 26506,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26507,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26508,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26509,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,msbA,1
Cluster 2651,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 26510,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26511,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtN,1
Cluster 26512,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26513,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrB,1
Cluster 26514,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26515,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_mdfA,1
Cluster 26516,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtH,1
Cluster 26517,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,dfrA14,1
Cluster 26518,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26519,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtE,1
Cluster 2652,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26520,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26521,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,msbA,1
Cluster 26522,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 26523,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26524,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26525,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,baeR,1
Cluster 26526,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtN,1
Cluster 26527,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,CRP,1
Cluster 26528,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,YojI,1
Cluster 26529,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 2653,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 26530,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrA,1
Cluster 26531,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 26532,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26533,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,EC-15,1
Cluster 26534,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,msbA,1
Cluster 26535,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,TolC,1
Cluster 26536,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 26537,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26538,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26539,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,ugd,1
Cluster 2654,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26540,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtO,1
Cluster 26541,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrA,1
Cluster 26542,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrY,1
Cluster 26543,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtA,1
Cluster 26544,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrE,1
Cluster 26545,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26546,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26547,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26548,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 26549,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 2655,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26550,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtA,1
Cluster 26551,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26552,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 26553,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,Ecol_mdfA,1
Cluster 26554,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrD,1
Cluster 26555,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtN,1
Cluster 26556,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26557,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,cpxA,1
Cluster 26558,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26559,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,Ecol_acrA,1
Cluster 2656,0,1,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,2
Cluster 26560,0,0,5,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrE,5
Cluster 26561,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,YojI,1
Cluster 26562,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 26563,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 26564,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtA,1
Cluster 26565,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,baeR,1
Cluster 26566,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,baeS,1
Cluster 26567,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtG,1
Cluster 26568,1,0,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,cpxA,1
Cluster 26569,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrK,1
Cluster 2657,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26570,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,sul2,1
Cluster 26571,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26572,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 26573,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtH,1
Cluster 26574,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtH,1
Cluster 26575,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtH,1
Cluster 26576,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtH,1
Cluster 26577,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26578,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,ugd,1
Cluster 26579,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,Ecol_acrA,1
Cluster 2658,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26580,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 26581,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtN,1
Cluster 26582,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26583,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 26584,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 26585,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26586,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26587,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26588,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtA,1
Cluster 26589,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,tet(A),1
Cluster 2659,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26590,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 26591,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrK,1
Cluster 26592,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,msbA,1
Cluster 26593,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,baeR,1
Cluster 26594,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtO,1
Cluster 26595,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26596,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,TolC,1
Cluster 26597,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 26598,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 26599,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrD,1
Cluster 266,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeF,1
Cluster 2660,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26600,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 26601,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,EC-13,1
Cluster 26602,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,baeS,1
Cluster 26603,1,0,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,bacA,1
Cluster 26604,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtF,1
Cluster 26605,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,YojI,1
Cluster 26606,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,evgS,1
Cluster 26607,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrD,1
Cluster 26608,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 26609,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 2661,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 26610,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 26611,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtE,1
Cluster 26612,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,eptA,1
Cluster 26613,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrD,1
Cluster 26614,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtB,1
Cluster 26615,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtG,1
Cluster 26616,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,oqxB,1
Cluster 26617,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,eptA,1
Cluster 26618,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,msbA,1
Cluster 26619,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 2662,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 26620,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtN,1
Cluster 26621,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,eptB,1
Cluster 26622,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,AcrF,1
Cluster 26623,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,msbA,1
Cluster 26624,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,baeR,1
Cluster 26625,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 26626,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,TolC,1
Cluster 26627,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrY,1
Cluster 26628,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,AcrF,1
Cluster 26629,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,APH(3'')-Ib,1
Cluster 2663,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtB,1
Cluster 26630,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtA,1
Cluster 26631,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,eptA,1
Cluster 26632,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,ugd,1
Cluster 26633,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 26634,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,ugd,1
Cluster 26635,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 26636,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,PmrF,1
Cluster 26637,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,baeR,1
Cluster 26638,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 26639,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,AcrF,1
Cluster 2664,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26640,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,emrA,1
Cluster 26641,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,emrR,1
Cluster 26642,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,kdpE,1
Cluster 26643,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,evgS,1
Cluster 26644,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,eptA,1
Cluster 26645,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeG,1
Cluster 26646,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtG,1
Cluster 26647,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,emrB,1
Cluster 26648,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtC,1
Cluster 26649,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,Kpne_KpnG,1
Cluster 2665,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 26650,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,evgS,1
Cluster 26651,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,msbA,1
Cluster 26652,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,emrK,1
Cluster 26653,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,CRP,1
Cluster 26654,0,0,3,,1,0,0,1,0,0.757575757575758,0,0,5.26315789473684,0,mdtN,3
Cluster 26655,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,bacA,1
Cluster 26656,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtH,1
Cluster 26657,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,bacA,1
Cluster 26658,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrR,1
Cluster 26659,0,0,2,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,2
Cluster 2666,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 26660,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26661,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26662,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgA,1
Cluster 26663,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26664,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26665,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26666,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrE,1
Cluster 26667,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrK,1
Cluster 26668,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,TolC,1
Cluster 26669,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,MdtK,1
Cluster 2667,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,AcrF,1
Cluster 26670,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,ErmQ,1
Cluster 26671,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,APH(3'')-Ib,1
Cluster 26672,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrB,1
Cluster 26673,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,msbA,1
Cluster 26674,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,PmrF,1
Cluster 26675,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26676,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26677,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26678,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,eptB,1
Cluster 26679,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 2668,0,1,1,,2,0,0,0,0,1.51515151515152,0,0,0,0,evgS,2
Cluster 26680,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,gadX,1
Cluster 26681,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,TolC,1
Cluster 26682,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,msbA,1
Cluster 26683,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_mdfA,1
Cluster 26684,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 26685,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26686,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26687,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 26688,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,cpxA,1
Cluster 26689,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 2669,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 26690,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26691,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrE,1
Cluster 26692,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrA,1
Cluster 26693,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 26694,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrB,1
Cluster 26695,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26696,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 26697,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,sul2,1
Cluster 26698,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtO,1
Cluster 26699,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 267,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeF,1
Cluster 2670,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 26700,0,0,2,,1,0,0,0,1,0.757575757575758,0,0,0,2.63157894736842,mdtF,2
Cluster 26701,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrY,1
Cluster 26702,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 26703,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtE,1
Cluster 26704,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_mdfA,1
Cluster 26705,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtG,1
Cluster 26706,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26707,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,Ecol_mdfA,1
Cluster 26708,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,patA,1
Cluster 26709,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 2671,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 26710,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 26711,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
Cluster 26712,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtF,1
Cluster 26713,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 26714,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
