0	Esch_coli_AR_0061.fa.gz	45120	45064	93717	0.977	510.195	494.018	0.884	0.977	0.778	67.049	76.589	0.642	0.825
1	Esch_coli_600468.fa.gz	47174	13674	49680	0.941	110.217	101.726	0.483	0.941	0.628	6.999	4.834	0.252	0.402
2	Esch_coli_63-2.fa.gz	43909	5640	36813	0.948	63.996	59.854	0.225	0.948	0.723	9.112	1.166	0.139	0.192
3	Esch_coli_EA2.fa.gz	46730	6094	31467	0.601	40.816	23.92	0.127	0.601	0.372	3.448	0.509	0.01	0.027
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1024_straingst	3664214149	139513219	97914	340.767	91.059									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_67.fa.gz	44642	44582	97914	0.967	663.98	637.337	0.858	0.967	0.681	27.661	78.154	0.529	0.777
1	Esch_coli_BLK9.fa.gz	40898	6452	54784	0.947	268.307	252.828	0.347	0.947	0.681	11.199	4.473	0.2	0.294
2	Esch_coli_GSH8M-2.fa.gz	45888	6881	48675	0.609	168.742	101.124	0.229	0.609	0.512	29.479	1.929	0.026	0.052
3	Esch_coli_AR_0369.fa.gz	45081	5208	44486	0.586	112.698	63.802	0.144	0.586	0.728	22.719	0.939	0.021	0.029
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1030_straingst	1412724161	79817700	86152	134.306	81.903									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Eco-15.fa.gz	47000	46930	86152	0.992	182.707	179.593	0.735	0.992	0.727	49.342	60.184	0.521	0.716
1	Esch_coli_NCTC10973.fa.gz	45616	21673	39617	0.907	83.126	74.529	0.532	0.907	0.943	32.562	11.564	0.374	0.397
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1042_straingst	1933696091	67940751	68633	253.593	90.008									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	44728	68633	0.955	356.167	337.298	0.874	0.955	0.859	37.074	78.693	0.655	0.762
1	Esch_coli_MB22.fa.gz	45712	8817	25909	0.448	173.426	76.226	0.313	0.448	0.923	52.935	3.546	0.026	0.028
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1045_straingst	775653682	32640272	58866	115.329	87.526									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46428	58866	0.947	145.687	136.022	0.943	0.947	0.931	87.526	82.553	0.745	0.8
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1049_straingst	1760679235	68590336	102348	159.081	92.474									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_VCSW8.fa.gz	46034	45972	102348	0.971	271.495	261.62	0.744	0.971	0.584	12.096	68.831	0.398	0.681
1	Esch_coli_AR_0061.fa.gz	45120	11523	57710	0.731	193.553	139.718	0.391	0.731	0.689	51.844	9.255	0.105	0.153
2	Esch_coli_SA31-1.fa.gz	47640	6470	49291	0.706	95.986	66.474	0.173	0.706	0.517	17.782	2.49	0.031	0.061
3	Esch_coli_Res13-Sevr-PER07-33.fa.gz	49217	14375	44723	0.554	55.851	30.564	0.213	0.554	0.535	10.752	2.528	0.019	0.036
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1057_straingst	1198164187	54031176	70727	152.58	90.067									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SBF45.fa.gz	45706	45669	70727	0.971	201.905	194.983	0.83	0.971	0.645	42.732	74.72	0.49	0.759
1	Esch_coli_W_GCF_000258145.1.fa.gz	48082	9651	26386	0.683	122.526	81.878	0.439	0.683	0.808	47.335	6.744	0.113	0.14
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1058_straingst	2016362100	75965243	104074	179.949	92.88									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_WP2-W18-ESBL-08.fa.gz	48600	48548	104074	0.982	296.782	289.244	0.756	0.982	0.661	40.216	70.201	0.474	0.717
1	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	19245	56379	0.937	144.555	133.567	0.57	0.937	0.796	16.992	12.932	0.374	0.47
2	Esch_coli_13C1079T.fa.gz	46468	9888	38340	0.793	52.995	41.173	0.211	0.793	2.089	9.137	2.061	0.051	0.106
3	Esch_coli_NCTC9080.fa.gz	46384	4632	30497	0.626	100.225	61.928	0.188	0.626	0.881	26.535	1.442	0.041	0.046
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1060_straingst	1362625842	80057517	127316	93.997	87.825									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_JL05.fa.gz	46571	46496	127316	0.966	195.648	187.635	0.734	0.966	0.736	30.859	64.49	0.487	0.662
1	Esch_coli_382634_2f.fa.gz	46453	23340	82401	0.965	51.94	49.739	0.368	0.965	0.594	12.071	8.588	0.197	0.331
2	Esch_coli_U1.fa.gz	51721	18746	59870	0.871	41.472	34.978	0.337	0.871	0.711	11.691	4.971	0.158	0.223
3	Esch_coli_NCTC9087.fa.gz	45206	7477	43538	0.873	69.89	60.228	0.342	0.873	0.811	30.488	3.347	0.185	0.228
4	Esch_coli_SCU-102.fa.gz	47885	8697	37012	0.821	9.216	7.511	0.075	0.821	0.629	2.716	0.483	0.026	0.042
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1075_straingst	1575727573	61000780	90699	148.252	85.334									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_1105.fa.gz	49651	49603	90699	0.913	259.411	233.953	0.873	0.913	0.862	55.233	74.523	0.572	0.664
1	Esch_coli_BE311.fa.gz	47354	23291	45432	0.846	42.481	35.179	0.492	0.846	8.173	27.175	5.315	0.036	0.298
2	Esch_coli_GDAR2-2.fa.gz	48349	10810	25719	0.54	29.318	15.504	0.198	0.54	2.402	2.926	1.087	0.013	0.031
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1076_straingst	1227496463	93150223	82208	120.143	80.462									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46402	82208	0.957	186.526	176.508	0.838	0.957	0.855	40.562	67.466	0.628	0.734
1	Esch_coli_EcPF16.fa.gz	45542	13454	37810	0.849	42.053	34.31	0.301	0.849	0.507	14.701	3.912	0.093	0.184
2	Esch_coli_H3_GCF_001900815.1.fa.gz	45610	5251	26390	0.726	64.777	46.783	0.222	0.726	0.796	25.199	2.013	0.068	0.085
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1093_straingst	1077068004	59700505	89503	102.766	85.397									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_LD22-1.fa.gz	46889	46826	89503	0.962	160.581	153.058	0.787	0.962	0.725	40.794	67.189	0.509	0.701
1	Esch_coli_TKEC21-17.fa.gz	45050	12369	44437	0.8	96.728	76.618	0.488	0.8	0.82	35.484	8.883	0.204	0.249
2	Esch_coli_600468.fa.gz	47174	5715	34546	0.785	26.656	20.626	0.119	0.785	0.514	9.12	1.11	0.03	0.057
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1098_straingst	2063682822	85218255	93039	153.289	69.109									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_19SZHZ886Rt.fa.gz	44396	44312	93039	0.961	249.077	235.763	0.743	0.961	0.709	28.658	51.38	0.467	0.659
1	Esch_coli_CT02.fa.gz	46907	12673	50469	0.763	165.473	125.03	0.437	0.763	0.716	27.001	7.749	0.139	0.194
2	Esch_coli_13P460A.fa.gz	46414	9816	40805	0.698	68.645	46.036	0.228	0.698	0.7	13.45	2.28	0.054	0.078
sample	totalkmers	distinct	pkmers	pkcov	pan%									
D1109_straingst	1964350191	80003221	84271	185.897	79.75									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Combat13F7.fa.gz	46252	46197	84271	0.95	291.891	273.606	0.818	0.95	0.488	29.885	65.215	0.342	0.701
1	Esch_coli_13C1079T.fa.gz	46468	13309	40383	0.855	127.724	106.765	0.509	0.855	0.869	34.836	7.403	0.277	0.319
2	Esch_coli_MB19.fa.gz	46620	6076	28998	0.673	91.831	57.886	0.268	0.673	0.53	15.029	1.912	0.043	0.082
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1004_straingst	3683023081	138813309	121047	274.405	90.187									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45150	121047	0.972	599.168	577.01	0.792	0.972	0.804	19.656	71.384	0.584	0.727
1	Esch_coli_362.fa.gz	47856	21157	77168	0.952	105.396	98.968	0.307	0.952	0.475	5.468	5.763	0.125	0.264
2	Esch_coli_Ec-RL2-1X.fa.gz	45849	7101	57029	0.863	201.327	167.485	0.257	0.863	0.52	43.478	3.349	0.086	0.165
3	Esch_coli_P15-385.fa.gz	47999	9145	50902	0.726	143.723	94.632	0.267	0.726	0.812	21.585	2.591	0.083	0.102
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1005_straingst	1661495085	76915259	109857	138.029	91.264									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	44737	109857	0.985	248.755	242.918	0.723	0.985	0.744	31.293	65.988	0.514	0.691
1	Esch_coli_str_TO60.fa.gz	49207	25594	65782	0.947	113.929	105.121	0.658	0.947	0.852	10.865	16.628	0.477	0.56
2	Esch_coli_BLK9.fa.gz	40898	4361	41532	0.952	62.966	59.417	0.182	0.952	0.816	12.033	1.574	0.128	0.157
3	Esch_coli_ST540_GCF_000599625.1.fa.gz	46341	6295	37379	0.659	61.911	39.57	0.219	0.659	1.643	16.282	1.546	0.038	0.063
4	Esch_coli_SaT040.fa.gz	49932	3519	33231	0.557	93.757	52.025	0.2	0.557	0.854	20.79	1.107	0.03	0.035
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1009_straingst	1167751363	53732620	74203	123.513	78.484									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_CFSAN061772.fa.gz	45701	45660	74203	0.955	144.086	135.637	0.686	0.955	0.808	6.74	53.824	0.483	0.598
1	Esch_coli_FORC_041.fa.gz	47790	14633	30581	0.663	135.785	88.608	0.457	0.663	0.853	21.769	11.278	0.114	0.133
2	Esch_coli_EC2.fa.gz	49867	7130	20882	0.528	128.506	63.879	0.309	0.528	1.006	49.975	4.14	0.045	0.045
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1011_straingst	1442972457	63967318	81092	150.278	84.453									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G6_7.fa.gz	50857	50786	81092	0.948	218.78	200.4	0.864	0.948	0.762	41.481	72.984	0.561	0.736
1	Shig_flexneri_SWHEFF_71.fa.gz	47498	14128	32955	0.753	82.632	60.127	0.531	0.753	0.852	30.055	6.095	0.194	0.227
2	Esch_coli_SCU-104.fa.gz	49924	5043	22311	0.563	52.9	28.014	0.194	0.563	0.622	12.917	1.041	0.022	0.035
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1019_straingst	2061408917	65206394	59524	305.725	88.279									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2018-02-2CC.fa.gz	44497	44449	59524	0.899	381.59	339.666	0.838	0.899	0.874	88.279	73.952	0.532	0.608
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1020_straingst	2014576794	75216601	92001	200.062	91.364									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_DE17.fa.gz	48345	48290	92001	0.945	307.621	285.907	0.763	0.945	0.821	51.81	69.703	0.529	0.644
1	Esch_coli_Ec-RL2-1X.fa.gz	45849	22095	46353	0.924	103.625	93.387	0.485	0.924	1.194	39.554	10.501	0.32	0.382
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1021_straingst	3618499936	148541408	113844	255.339	80.334									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9082.fa.gz	48890	48793	113844	0.962	473.144	445.919	0.764	0.962	0.514	23.245	61.359	0.349	0.679
1	Esch_coli_SCU-104.fa.gz	49924	14639	66918	0.82	242.207	185.013	0.423	0.82	0.576	49.751	8.031	0.134	0.233
2	Esch_coli_STEC299.fa.gz	47757	20956	54920	0.756	33.489	24.71	0.134	0.756	0.499	7.338	1.467	0.029	0.058
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1030_straingst	1564093043	60317241	61115	210.803	82.369									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_P15-385.fa.gz	47999	47958	61115	0.9	250.848	219.869	0.84	0.9	0.938	82.369	69.218	0.574	0.612
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1031_straingst	1677334638	65356599	70753	216.17	91.184									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_81.fa.gz	46235	46183	70753	0.938	296.701	272.374	0.84	0.938	0.774	63.629	76.607	0.536	0.693
1	Esch_coli_MB19.fa.gz	46620	10910	27445	0.706	148.597	100.854	0.468	0.706	0.777	27.556	6.825	0.128	0.165
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1033_straingst	1093909827	44417200	57178	160.355	83.816									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_EC1722-1.fa.gz	49207	49189	57178	0.931	191.624	174.629	0.957	0.931	0.909	83.816	80.189	0.701	0.771
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1034_straingst	1206673606	53458929	73608	145.37	88.677									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_81.fa.gz	46235	46174	73608	0.934	204.071	186.526	0.822	0.934	0.677	57.275	72.905	0.453	0.669
1	Esch_coli_SCU-104.fa.gz	49924	13690	30499	0.693	104.71	65.105	0.522	0.693	0.891	31.402	8.231	0.155	0.174
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1038_straingst	1749112811	59444030	60452	241.713	83.54									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45170	60452	0.941	302.29	281.347	0.879	0.941	0.943	83.54	73.457	0.691	0.733
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1042_straingst	1776292159	73186715	96426	149.737	81.285									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2017_01_04CC.fa.gz	44976	44927	96426	0.956	182.033	171.803	0.541	0.956	0.615	12.917	44.01	0.291	0.473
1	Esch_coli_STEC299.fa.gz	47757	24413	53481	0.769	181.318	134.528	0.514	0.769	0.899	52.912	19.173	0.211	0.234
2	Esch_coli_2011C-3911.fa.gz	47705	11664	34698	0.794	65.636	50.723	0.189	0.794	1	15.456	3.424	0.095	0.095
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1045_straingst	1753998493	65224338	83397	165.667	78.769									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_STEC299.fa.gz	47757	47701	83397	0.878	247.184	212.439	0.749	0.878	0.853	49.301	59.024	0.433	0.507
1	Esch_coli_SCU-104.fa.gz	49924	25882	41514	0.783	76.261	55.982	0.446	0.783	2.586	29.468	8.816	0.083	0.215
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1049_straingst	1765225027	71144915	103331	149.102	87.28									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Nissle_1917.fa.gz	49570	49488	103331	0.951	267.416	251.092	0.817	0.951	0.86	45.245	71.278	0.604	0.702
1	Esch_coli_U1.fa.gz	51721	25232	56280	0.904	54.149	47.496	0.437	0.904	0.877	21.432	6.994	0.283	0.322
2	Esch_coli_WP7-S17-ESBL-04.fa.gz	45767	14345	33480	0.878	24.872	21.276	0.197	0.878	1.06	20.602	1.774	0.126	0.133
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1051_straingst	1036656334	50787661	71104	134.914	92.537									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Ecol_AZ147.fa.gz	46122	46041	71104	0.924	187.418	171.422	0.831	0.924	0.816	32.995	76.896	0.534	0.655
1	Esch_coli_f9610206-5e81-11e8-bf7f-3c4a9275d6c8.fa.gz	49059	16662	28571	0.662	86.432	54.444	0.588	0.662	0.964	59.542	9.19	0.164	0.17
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1053_straingst	1913841576	75431761	98705	154.142	79.497									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_VR50.fa.gz	48478	48407	98705	0.959	244.516	229.813	0.746	0.959	0.478	33.082	59.311	0.314	0.658
1	Esch_coli_Eco-15.fa.gz	47000	22235	52282	0.991	44.45	43.601	0.253	0.991	0.546	8.139	5.116	0.135	0.246
2	Esch_coli_30COLEC.fa.gz	45626	7622	30253	0.655	210.207	135.342	0.364	0.655	1.009	38.276	5.486	0.102	0.102
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1057_straingst	1154533187	49158339	70171	152.109	92.45									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_AR_0069.fa.gz	45888	45856	70171	0.941	211.224	197.002	0.854	0.941	0.88	55.451	78.966	0.627	0.712
1	Esch_coli_IBS28.fa.gz	48064	11423	27009	0.582	104.675	57.92	0.447	0.582	1.421	36.999	6.025	0.062	0.088
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1058_straingst	1235194917	54514077	73622	147.716	88.044									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_CPww7.fa.gz	47344	47285	73622	0.945	204.419	189.751	0.84	0.945	0.674	59.883	73.924	0.477	0.708
1	Shig_flexneri_STEFF_12.fa.gz	47258	14309	28954	0.802	59.898	45.324	0.394	0.802	0.694	28.161	5.563	0.141	0.203
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1060_straingst	2205637809	73526134	61208	305.784	84.857									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_STEC299.fa.gz	47757	47730	61208	0.849	371.784	308.349	0.805	0.849	0.894	84.857	68.318	0.441	0.493
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1062_straingst	1851434761	67907856	99590	161.715	86.987									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC10973.fa.gz	45616	45525	99590	0.956	324.117	307.096	0.876	0.956	0.902	64.86	76.182	0.69	0.765
1	Esch_coli_SCU-172.fa.gz	49745	23980	56073	0.866	30.947	26.073	0.321	0.866	0.518	13.197	3.47	0.108	0.208
2	Esch_coli_SCU-105.fa.gz	50553	16165	35313	0.898	11.442	10.067	0.122	0.898	0.405	8.93	0.897	0.036	0.088
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1064_straingst	1378123017	58086871	89919	135.87	88.651									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	44746	89919	0.98	196.036	189.839	0.704	0.98	0.633	35.236	62.406	0.42	0.663
1	Esch_coli_IDR1900005638-01-02.fa.gz	46294	13245	46048	0.765	200.057	151.057	0.56	0.765	0.945	47.171	14.701	0.237	0.25
2	Esch_coli_13P477T.fa.gz	49177	20561	35921	0.737	24.986	17.779	0.238	0.737	0.46	6.244	2.748	0.044	0.095
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1066_straingst	1358174485	56508489	82452	143.012	86.82									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_53.fa.gz	47777	47700	82452	0.974	226.768	218.296	0.893	0.974	0.907	76.737	77.569	0.748	0.825
1	Esch_coli_ST648.fa.gz	49723	22707	35994	0.932	26.056	23.974	0.439	0.932	0.867	10.083	4.06	0.308	0.355
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1069_straingst	1956898785	71648105	96270	180.108	88.604									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_RIVM_C019217.fa.gz	51128	51045	96270	0.975	264.637	254.044	0.76	0.975	0.657	40.684	67.328	0.463	0.705
1	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	18311	46483	0.89	120.412	105.942	0.471	0.89	0.873	16.704	10.024	0.289	0.332
2	Esch_coli_14EC007.fa.gz	48636	9441	30193	0.687	57.712	36.634	0.17	0.687	0.65	10.598	1.912	0.036	0.055
3	Esch_coli_EC2.fa.gz	49867	6460	23710	0.488	128.611	59.397	0.222	0.488	0.878	20.619	2.072	0.023	0.026
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1080_straingst	1788315886	68006837	63741	242.386	86.394									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_71.fa.gz	47498	47452	63741	0.907	308.836	271.833	0.86	0.907	0.923	86.394	74.33	0.592	0.642
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1090_straingst	1306740779	74519006	96546	114.655	84.71									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_WP8-S18-ESBL-07.fa.gz	47916	47863	96546	0.975	176.058	168.585	0.742	0.975	0.601	40.208	62.882	0.414	0.688
1	Esch_coli_YJ6.fa.gz	45080	19182	49874	0.871	76.57	65.515	0.448	0.871	0.643	28.572	9.786	0.19	0.296
2	Esch_coli_2012C-4502.fa.gz	48067	15510	33173	0.585	59.111	33.947	0.341	0.585	0.829	15.93	4.104	0.057	0.068
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1092_straingst	1260323284	49625744	58616	167.065	77.7									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G6_7.fa.gz	50857	50813	58616	0.905	198.09	172.725	0.93	0.905	1.007	77.7	72.275	0.685	0.689
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1093_straingst	1905246805	62342096	63062	263.367	87.172									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_E110019.fa.gz	49827	49763	63062	0.853	324.405	266.132	0.83	0.853	0.817	87.172	72.31	0.421	0.516
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1099_straingst	1599697878	66982230	80224	178.363	89.448									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC11023.fa.gz	45959	45902	80224	0.934	303.209	278.769	0.909	0.934	0.917	81.643	81.27	0.679	0.741
1	Esch_coli_EV36.fa.gz	46541	12115	37347	0.448	69.428	30.568	0.288	0.448	0.589	7.805	2.355	0.015	0.026
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1104_straingst	1263581091	47654344	57938	201.469	92.378									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_1190.fa.gz	48261	48232	57938	0.92	232.051	211.17	0.882	0.92	0.933	92.378	81.515	0.641	0.688
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1108_straingst	2055310331	81332951	105940	148.121	76.348									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BEC1-S17-ESBL-09.fa.gz	49682	49600	105940	0.979	221.76	212.186	0.687	0.979	0.531	16.842	52.419	0.343	0.645
1	Esch_coli_NCTC9087.fa.gz	45206	18297	57357	0.909	174.022	156.913	0.589	0.909	0.927	11.119	14.086	0.41	0.443
2	Esch_coli_FDAARGOS_1283.fa.gz	49577	19906	40720	0.627	33.366	20.438	0.206	0.627	1.065	2.904	2.028	0.048	0.051
3	Esch_coli_G6_7.fa.gz	50857	7059	28229	0.465	144.028	59.466	0.294	0.465	0.9	45.484	2.3	0.027	0.03
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1109_straingst	1708542443	68465768	96145	161.611	90.943									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2011C-3911.fa.gz	47705	47646	96145	0.95	298.615	280.517	0.87	0.95	0.773	39.796	79.076	0.575	0.745
1	Esch_coli_Z0117EC0056.fa.gz	50477	23262	50901	0.909	31.002	27.623	0.323	0.909	0.593	8.86	3.838	0.144	0.243
2	Shig_flexneri_STEFF_22.fa.gz	47557	7740	29751	0.715	115.918	81.872	0.467	0.715	0.801	42.287	3.753	0.137	0.171
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1119_straingst	1690882871	67569920	77142	202.002	92.158									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_A11.fa.gz	46766	46706	77142	0.974	312.435	300.628	0.912	0.974	0.802	61.544	84.077	0.676	0.844
1	Esch_coli_ML35.fa.gz	47425	14993	31640	0.867	41.38	33.544	0.394	0.867	2.243	30.614	3.183	0.115	0.257
sample	totalkmers	distinct	pkmers	pkcov	pan%									
O1120_straingst	1749333200	69957010	95092	133.678	72.666									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_N18-04097.fa.gz	46481	46419	95092	0.963	239.456	226.649	0.842	0.963	0.833	40.802	61.216	0.627	0.753
1	Esch_coli_FDAARGOS_1291.fa.gz	49068	21586	50371	0.883	23.093	19.835	0.22	0.883	0.431	2.547	2.516	0.065	0.151
2	Esch_coli_EC2.fa.gz	49867	7595	31310	0.532	196.516	100.041	0.508	0.532	1.112	29.316	4.538	0.069	0.076
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P1004_straingst	2670589781	116436109	86265	268.627	86.772									
